Scope,Release,Business Unit,Tower Name,Sub-Tower,Planning Area,Descoped,PMO Comments,Domain,SCP Object ID,Object Description,Test Object Group,Object Type,Design End Date,Baseline Dev End Date,Trend Dev End Date (User-Override),Dev Planned End Date (Linked to Sprint Plan),Trend Dev End Date,Dev Completion Status,Dev PMO Comments,Applicable for FUT,FUT Comments,Planned FUT Date,Trend FUT End Date (User-Override),Trend FUT Date,FUT Demo/Playback Status,FUT Approval,FUT Linked Test Details,FUT Approver,Trend Build End Date (based on dev & FUT complete),Impacted by Legal Entity Extension,LE Baseline Dev End Date,LE Dev Planned End Date (Linked to Sprint Plan),LE Trend Dev End Date (User-Override),LE Trend Dev End Date,Sprint Number - LE Trend Dev End Date,LE Dev Completion Status,LE Trend FUT End Date (User-Override),LE Trend FUT End Date,LE FUT Demo/Playback Status,LE Trend Build End Date (dev & FUT complete),LE FUT Planned End Date (Linked to Sprint Plan),Archive Object ID_2,Complexity (H/M/L),Change Request ID,Design Opens (Y/N),Design Open Row ID,Intel Comments,SCP Predecessor Object ID,Predecessor Description,SCP Successor Object ID,Successor Description,STD vs Non-Std,FS Responsible Team,Dev Responsible Team,Technical Complexity,ECA Involved?,ECA Object  ID,ECA Object Description,ECA Dependency Tracker Link,Boundary App Involved?,Boundary App IAPM ID,Boundary Application Name,B-App Dependency Tracker Link,Sprint 19 - Delay Status,Impact Assessment (Formula),Latest Dev End Date from Build Plan,Helper - Absolute Row # from Build Plan,Build Plan Stage,Sprint Number - Baseline Dev End Date,Sprint Number - Trend Dev End Date,Object - Sprint Movement,Sprint Number - Based on Trend Dev End Date(10/24),Object - Sprint Movement (After 10/24),Tagged to Sprint 18,Tagged to Sprint 19,Tagged to Sprint 20,Tagged to Sprint 21,Tagged to Sprint 22,Tagged to Sprint 23,"Tagged to Sprint 23, Spilling to S23+",Tagged to S23+,Objects Approved beyond WW02,Source System,Target System,FUT Actual End Date (Manual),FUT Approval Date,Object Completion Sprint,Dev Planned End Date (Linked to Sprint Plan)S18-20,Dev Planned End Date (Linked to Sprint Plan)S21-24,FUT Planned Start Date (Linked to Sprint Plan),FUT Planned End Date (Linked to Sprint Plan),FUT Plan Start Date (Linked to Sprint Plan)S18-S20,FUT Planned End Date (Linked to Sprint Plan)S18-20,FUT Plan Start Date (Linked to Sprint Plan)S21-S24,FUT Planned End Date (Linked to Sprint Plan)S21-24,Created By,Created Date,Modified By,Modified Date,Max Dev End Date (FUT DB reference),Priority,Archive Object ID,Archived Object Description,GAP ID,Go live Critical,TUT Documentation Available?,TUT Complete,Sharepoint Link,Comments
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0016,"Customer Master, Customer Order, Customer Order Sourcing","Master Data, Transactional Data, Order Confirmation",02.Interface,,2025-11-07,,2025-12-05,2025-12-05,Completed,,Yes,Chris,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Chris/SIva/Haley,2026-01-23,,,,,,,,,,,,,IPPDHAPOP0030,High,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Delayed,"High Impact: >3wk delay, critical path, resource allocation",2025-12-05,6264,Functional Unit Testing,Sprint 19,Sprint 20,Pushed-out,Sprint 19,Pushed-out to Sprint 20,No,Yes,Yes,No,Yes,No,No,No,,ECA,BY OP,,,,2025-12-05,,2026-01-12,2026-01-23,2025-11-12,2025-12-05,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,Critical,IPPDHAPOP0030,"Customer Master, Customer Order, Customer Order Sourcing",,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0017,Customer Order Extraction,"Transactional Data, Order Confirmation",02.Interface,,2025-10-10,,,2025-10-10,Completed,,Yes,Siva,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Chris/Siva/Haley,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0031, IPPDHAPOP0131",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,Yes,No,No,No,,ECA,"BY OP, ECA",,,,,,2026-01-12,2026-02-06,,,2026-01-12,2026-02-06,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,Critical,"IPPDHAPOP0031, IPPDHAPOP0131",Customer Order Extraction,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0018,Allocation Switch,"Transactional Data, Netting",02.Interface,,2025-11-07,,,2025-11-07,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0032, IPPDHAPOP0033, IPPDHAPOP0057, IPPDHAPOP0058, IPPDHAPOP0132, IPPDHAPOP0133",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,,0,,Sprint 19,Sprint 19,No change,Sprint 19,No change,No,No,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,,,2026-01-12,2026-01-16,,,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-16,Medium,"IPPDHAPOP0033, IPPDHAPOP0032, IPPDHAPOP0132, IPPDHAPOP0133, IPPDHAPOP0057, IPPDHAPOP0058",Allocation Switch,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0019,Dampening Rule,Netting,02.Interface,,2025-10-10,,,2025-10-10,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0034, IPPDHAPOP0059, IPPDHAPOP0134, IPPDHAPOP0150",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,6800,Functional Specification (Security),Sprint 18,Sprint 18,No change,Sprint 18,No change,Yes,No,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,,,2026-01-12,2026-01-16,,,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-16,Medium,"IPPDHAPOP0034, IPPDHAPOP0134, IPPDHAPOP0059, IPPDHAPOP0150",Dampening Rule,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0020,SKU Availability Supply,"Transactional Data, Netting",02.Interface,,2025-08-15,,,2025-08-15,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0035, IPPDHAPOP0135",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,Sprint 16,No change,No,No,No,No,Yes,No,No,No,,BY OP,ECA,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,High,"IPPDHAPOP0035, IPPDHAPOP0135",SKU Availability Supply,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0021,Sku Allocation Supply,"Transactional Data, Netting",02.Interface,,2025-10-10,,,2025-10-10,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0036, IPPDHAPOP0062",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,Yes,No,No,No,,BY OP,ECA,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,High,"IPPDHAPOP0036, IPPDHAPOP0062",Sku Allocation Supply,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0022,Customer Order Promise,"Transactional Data, Order Confirmation",02.Interface,,2025-10-24,,2025-10-24,2025-10-24,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0037, IPPDHAPOP0137",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,2025-10-24,789,Code & Technical Unit Testing,Sprint 19,Sprint 19,No change,Sprint 19,No change,No,Yes,No,No,Yes,No,No,No,,BY OP,ECA,,,,2025-10-24,,2026-01-12,2026-01-16,,,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-16,Critical,"IPPDHAPOP0037, IPPDHAPOP0137",Customer Order Promise,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0023,Customer Order Consumption Plan,"Transactional Data, Order Confirmation",02.Interface,,2025-11-14,,2025-12-05,2025-12-05,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0038, IPPDHAPOP0138",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,"Medium: >1wk <3wks, moderate impact",2025-12-05,4824,Functional Unit Testing,Sprint 20,Sprint 20,No change,Sprint 20,No change,No,No,Yes,No,Yes,No,No,No,,BY OP,ECA,,,,2025-12-05,,2026-01-12,2026-01-16,2025-11-24,2025-12-05,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-16,High,"IPPDHAPOP0038, IPPDHAPOP0138",Customer Order Consumption Plan,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0024,Dampening Result,"Transactional Data, Netting",02.Interface,,2025-10-10,,,2025-10-10,Completed,,Yes,,2026-01-09,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/Shared%20Documents/IP%20Allocation%20and%20Order%20Promising/3.%20Execution%20Phase/IT/FUT_TUT_CUT/Allocation%20and%20Order%20Planning%20Playback%20template%20decks/R3%20SCP%20IP%20APOP%20December%20Playbacks.pptx?d=w539785ab5a6a4d42baf4e29b15bde0b8&csf=1&web=1&e=5A3CDR,Haley/Chris/SIva,2026-01-09,,,,,,,,,,,,,"IPPDHAPOP0039, IPPDHAPOP0044, IPPDHAPOP0139, IPPDHAPOP0144",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,No,No,No,No,,BY OP,ECA,Haley Cooper,,,,,,,,,,,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-09,Medium,"IPPDHAPOP0039, IPPDHAPOP0139, IPPDHAPOP0044, IPPDHAPOP0144",Dampening Result,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0025,Demand Forecast,Transactional Data,02.Interface,,2025-09-19,,,2025-09-19,Completed,,Yes,Siva/Chris,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Siva/Chris/Haley,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0040, IPPDHAPOP0140",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,Yes,No,No,No,,BY CDP,BY OP,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,High,"IPPDHAPOP0040, IPPDHAPOP0140",Demand Forecast,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0026,Forecast Order,Transactional Data,02.Interface,,2025-08-01,,,2025-08-01,Completed,,Yes,Siva,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Chris/Siva/Haley,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0041, IPPDHAPOP0141",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,Sprint 16,No change,No,No,No,No,Yes,No,No,No,,BY OP,ECA,,,,,,2026-01-12,2026-02-02,,,2026-01-12,2026-02-02,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,High,"IPPDHAPOP0041, IPPDHAPOP0141",Forecast Order,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0027,Data Quality Check,Data Quality Check,02.Interface,,2025-12-19,,,2025-12-19,Completed,,No,,2026-01-23,2026-01-23,N/A,NA,NA,,,2025-12-19,,,,,,,,,,,,,"IPPDHAPOP0042, IPPDHAPOP0142",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,Sprint 21,No change,No,No,No,No,No,No,No,No,,PDH,PDH,,,,,,,,,,,,bbanavath@deloitte.com,2025-09-09T14:53:55Z,hhardikkumarrambh@deloitte.com,2026-02-04T10:35:55Z,N/A,Medium,"IPPDHAPOP0042, IPPDHAPOP0142",Data Quality Check,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0028,Material Substitution,"Master Data, Netting",02.Interface,,2025-10-03,,,2025-10-03,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0046, IPPDHAPOP0055",High,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 18,Sprint 18,No change,Sprint 18,No change,No,No,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,,,2026-01-12,2026-01-16,,,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-16,Medium,"IPPDHAPOP0046, IPPDHAPOP0055",Material Substitution,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0029,Allocation Master,"Master Data, Netting",02.Interface,,2025-10-24,,2025-10-24,2025-10-24,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0048, IPPDHAPOP0148",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,2025-10-24,800,Functional Unit Testing,Sprint 19,Sprint 19,No change,Sprint 19,No change,No,Yes,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,2025-10-24,,2026-01-12,2026-01-16,2025-10-13,2025-10-24,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,cell-link@smartsheet.com,2026-03-25T14:25:11Z,2026-01-16,Critical,"IPPDHAPOP0048, IPPDHAPOP0148",Allocation Master,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0030,Allocation Detail,"Transactional Data, Netting",02.Interface,,2025-08-15,,,2025-08-15,Completed,,Yes,,2026-01-16,2026-01-16,2026-01-16,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-16,,,,,,,,,,,,,"IPPDHAPOP0049, IPPDHAPOP0149",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,Sprint 16,No change,No,No,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,,,2026-01-12,2026-01-16,,,2026-01-12,2026-01-16,bbanavath@deloitte.com,2025-09-09T14:53:55Z,cell-link@smartsheet.com,2026-03-25T14:25:11Z,2026-01-16,Critical,"IPPDHAPOP0049, IPPDHAPOP0149",Allocation Detail,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0031,"Dampening Rule, Dampening",Netting,02.Interface,,2025-09-05,,,2025-09-05,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0050, IPPDHAPOP0150",Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 17,Sprint 17,No change,Sprint 17,No change,No,No,No,No,Yes,No,No,No,,PDH,"BY OP, ECA",,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,Medium,"IPPDHAPOP0050, IPPDHAPOP0150","Dampening Rule, Dampening",,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0032,Routing Network,Master Data,02.Interface,,2025-11-07,,2025-11-07,2025-11-07,Completed,,Yes,Chris,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,"IPPDHAPOP0051, IPPDHAPOP0151",Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,On-Track,No Impact,2025-11-07,805,Code & Technical Unit Testing,Sprint 19,Sprint 19,No change,Sprint 19,No change,No,Yes,No,No,Yes,No,No,No,,ECA,BY OP,,,,2025-11-07,,2026-01-12,2026-01-30,,,2026-01-12,2026-01-30,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,Critical,"IPPDHAPOP0051, IPPDHAPOP0151",Routing Network,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0033,Route Calendar,Master Data,02.Interface,,2025-08-15,,,2025-08-15,Completed,,Yes,,2026-01-23,2026-01-28,2026-01-28,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-28,,,,,,,,,,,,,IPPDHAPOP0063,Medium,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 16,Sprint 16,No change,Sprint 16,No change,No,No,No,No,Yes,No,No,No,,ECA,BY OP,,,,,,2026-01-12,2026-01-27,,,2026-01-12,2026-01-27,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-28,Critical,IPPDHAPOP0063,Route Calendar,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,True,,PDH,SCPIPAPOPRF0034,Planning Calendar[ OUT OF SCOPE for PDH],Master Data,02.Interface,,2025-05-09,,,2025-05-09,NA,Object is Descoped,,,,,,,,,,2025-05-09,,,,,,,,,,,,,IPPDHAPOP0164,N/A,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 13,Sprint 13,No change,Sprint 13,No change,No,No,No,No,No,No,No,No,,NA,NA,,,,,,,,,,,,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,,Missing,IPPDHAPOP0164,Planning Calendar,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0035,Route Master,Master Data,02.Interface,,2025-07-11,,,2025-07-11,Completed,,Yes,Chris,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,IPPDHAPOP0104,Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 15,Sprint 15,No change,Sprint 15,No change,No,No,No,No,Yes,No,No,No,,ECA,BY OP,,,,,,2026-01-12,2026-01-30,,,2026-01-12,2026-01-30,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,Critical,IPPDHAPOP0104,Route Master,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,AP/OP,AP/OP,,,PDH,SCPIPAPOPRF0036,Shipping Calendar,Master Data,02.Interface,,2025-11-07,,,2025-11-07,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/_layouts/15/Doc.aspx?sourcedoc=%7B2995E90C-7960-485E-BEAE-DEFE3FAF56E3%7D&file=R3%20SCP%20IP%20APOP%20January%2726%20Playbacks.pptx&action=edit&mobileredirect=true,Haley/Chris/SIva,2026-01-23,,,,,,,,,,,,,IPPDHAPOP0105,Low,,,,,,,,,,,,,N,,,Dependency Tracker Link,N,,,Dependency Tracker Link,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,Sprint 19,No change,No,No,No,No,Yes,No,No,No,,ECA,BY OP,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-09-09T14:53:55Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,High,IPPDHAPOP0105,Shipping Calendar,,,,,,
